@relation Dataset_persona_comas_res

@attribute Zona {Urbana,Rural}
@attribute Sexo {Hombre,Mujer}
@attribute Edad numeric
@attribute 'Estado Civil' numeric
@attribute Pueblo numeric
@attribute 'Nivel edu' numeric
@attribute Matricula {no,si}
@attribute 'Prox Nivel ed' numeric

@data
Urbana,Hombre,79,6,2,23,no,0
Urbana,Mujer,58,5,2,72,no,0
Urbana,Hombre,30,1,2,72,no,0
Urbana,Hombre,39,2,2,74,no,0
Urbana,Mujer,39,2,2,74,no,0
Urbana,Mujer,9,1,2,41,si,41
Urbana,Mujer,8,1,2,41,si,41
Urbana,Hombre,58,2,2,72,no,0
Urbana,Mujer,56,2,2,72,no,0
Urbana,Hombre,31,1,2,75,si,75
Urbana,Hombre,29,1,2,72,no,0
Urbana,Mujer,25,1,2,72,si,72
Urbana,Mujer,5,1,2,13,si,13
Urbana,Hombre,64,2,2,79,no,0
Urbana,Mujer,59,2,2,77,no,0
Urbana,Hombre,40,2,2,72,no,0
Urbana,Mujer,38,2,2,72,no,0
Urbana,Mujer,62,2,2,32,no,0
Urbana,Hombre,65,2,2,72,no,0
Urbana,Mujer,32,1,2,72,si,73
Urbana,Mujer,48,2,2,72,no,0
Urbana,Hombre,45,2,2,73,no,0
Urbana,Hombre,23,1,2,72,si,72
Urbana,Mujer,20,1,2,72,si,72
Urbana,Mujer,6,1,2,13,si,41
Urbana,Hombre,80,6,2,32,no,0
Urbana,Hombre,65,2,2,72,no,0
Urbana,Mujer,58,2,2,75,no,0
Urbana,Hombre,65,2,2,72,no,0
Urbana,Mujer,59,2,2,72,no,0
Urbana,Hombre,25,1,2,72,no,0
Urbana,Hombre,31,3,1,32,no,0
Urbana,Mujer,31,3,1,32,no,0
Urbana,Hombre,15,1,2,42,si,42
Urbana,Mujer,9,1,2,41,si,41
Urbana,Hombre,73,2,2,79,no,0
Urbana,Mujer,70,2,2,77,no,0
Urbana,Mujer,43,1,2,74,no,0
Urbana,Mujer,52,1,1,21,no,0
Urbana,Mujer,71,4,2,23,no,0
Urbana,Hombre,37,1,2,72,no,0
Urbana,Mujer,63,2,2,23,no,0
Urbana,Hombre,70,2,2,72,no,0
Urbana,Hombre,21,1,2,72,si,72
Urbana,Hombre,88,6,2,23,no,0
Urbana,Hombre,89,2,2,72,no,0
Urbana,Mujer,73,2,2,22,no,0
Urbana,Hombre,63,5,2,76,no,0
Urbana,Mujer,32,1,2,72,no,0
Urbana,Hombre,40,2,2,73,no,0
Urbana,Mujer,41,2,2,73,no,0
Urbana,Mujer,8,1,2,41,si,41
Urbana,Hombre,67,2,2,74,no,0
Urbana,Mujer,49,2,2,77,no,0
Urbana,Hombre,16,1,2,42,si,42
Urbana,Hombre,70,2,2,74,no,0
Urbana,Mujer,68,2,2,74,no,0
Urbana,Hombre,62,2,2,72,no,0
Urbana,Mujer,59,2,2,23,no,0
Urbana,Hombre,26,1,2,72,no,0
Urbana,Mujer,94,6,2,22,no,0
Urbana,Mujer,86,6,2,21,no,0
Urbana,Hombre,24,1,2,72,si,72
Urbana,Hombre,34,2,2,72,no,0
Urbana,Mujer,26,2,2,72,no,0
Urbana,Hombre,36,2,2,32,no,0
Urbana,Mujer,28,2,2,72,si,72
Urbana,Hombre,3,1,2,0,no,0
Urbana,Mujer,48,4,2,72,no,0
Urbana,Mujer,70,6,2,23,no,0
Urbana,Mujer,63,6,2,72,no,0
Urbana,Hombre,30,1,2,77,no,0
Urbana,Hombre,54,2,2,73,no,0
Urbana,Mujer,62,2,2,23,no,0
Urbana,Mujer,25,1,2,72,si,72
Urbana,Mujer,23,1,2,72,si,72
Urbana,Hombre,89,6,2,23,no,0
Urbana,Mujer,39,1,2,81,no,0
Urbana,Hombre,18,1,2,42,si,42
Urbana,Hombre,13,1,2,42,si,42
Urbana,Mujer,45,2,2,72,no,0
Urbana,Hombre,48,2,2,72,no,0
Urbana,Hombre,22,1,2,72,si,72
Urbana,Mujer,20,1,2,42,si,72
Urbana,Mujer,18,1,2,42,si,42
Urbana,Mujer,78,6,2,21,no,0
Urbana,Hombre,59,2,2,72,no,0
Urbana,Mujer,60,2,2,72,no,0
Urbana,Mujer,30,1,2,72,no,0
Urbana,Mujer,25,1,2,72,no,0
Urbana,Hombre,72,2,2,75,no,0
Urbana,Mujer,68,2,2,72,no,0
Urbana,Hombre,78,1,2,23,no,0
Urbana,Mujer,60,5,2,77,no,0
Urbana,Hombre,30,4,2,77,no,0
Urbana,Hombre,61,2,1,76,no,0
Urbana,Mujer,55,2,2,23,no,0
Urbana,Hombre,36,1,2,73,no,0
Urbana,Hombre,29,1,2,72,no,0
Urbana,Mujer,22,1,2,72,si,72
Urbana,Mujer,50,4,2,72,no,0
Urbana,Mujer,20,1,2,42,no,0
Urbana,Mujer,0,1,2,0,no,0
Urbana,Hombre,45,2,2,72,no,0
Urbana,Mujer,40,2,2,77,no,0
Urbana,Mujer,74,5,2,74,no,0
Urbana,Hombre,37,2,2,77,no,0
Urbana,Mujer,29,2,2,32,no,0
Urbana,Mujer,2,1,2,0,no,0
Urbana,Hombre,89,6,2,72,no,0
Urbana,Mujer,52,2,2,72,no,0
Urbana,Hombre,48,2,2,77,no,0
Urbana,Hombre,17,1,2,42,si,42
Urbana,Hombre,15,1,2,42,si,42
Urbana,Hombre,44,2,2,72,no,0
Urbana,Mujer,42,2,2,72,no,0
Urbana,Hombre,18,1,2,42,si,72
Urbana,Hombre,58,2,2,72,no,0
Urbana,Mujer,45,2,2,72,no,0
Urbana,Hombre,22,1,2,72,no,0
Urbana,Hombre,20,1,2,41,no,0
Urbana,Hombre,18,1,2,72,si,72
Urbana,Hombre,40,2,2,72,no,0
Urbana,Mujer,37,2,2,72,no,0
Urbana,Hombre,8,1,2,41,si,41
Urbana,Mujer,6,1,2,13,si,13
Urbana,Mujer,1,1,2,0,no,0
Urbana,Hombre,31,2,2,72,no,0
Urbana,Mujer,31,2,2,72,no,0
Urbana,Hombre,6,1,2,13,si,13
Urbana,Mujer,3,1,2,0,no,0
Urbana,Hombre,37,2,2,72,si,72
Urbana,Mujer,32,2,2,72,no,0
Urbana,Mujer,0,1,2,0,no,0
Urbana,Hombre,39,1,2,76,no,0
Urbana,Mujer,30,1,2,75,si,75
Urbana,Hombre,50,2,2,75,no,0
Urbana,Mujer,48,2,2,72,no,0
Urbana,Mujer,85,1,2,71,no,0
Urbana,Hombre,33,2,2,72,no,0
Urbana,Mujer,32,2,2,72,no,0
Urbana,Hombre,8,1,2,41,si,41
Urbana,Mujer,3,1,2,0,no,0
Urbana,Hombre,41,2,2,77,no,0
Urbana,Mujer,51,2,2,32,no,0
Urbana,Mujer,8,1,2,41,si,41
Urbana,Hombre,50,2,2,73,no,0
Urbana,Mujer,49,2,2,75,no,0
Urbana,Mujer,28,1,2,72,no,0
Urbana,Hombre,25,1,2,72,no,0
Urbana,Hombre,18,1,2,42,si,72
Urbana,Hombre,45,4,1,72,no,0
Urbana,Hombre,22,1,2,72,si,72
Urbana,Hombre,19,1,2,72,si,72
Urbana,Hombre,56,2,2,72,no,0
Urbana,Mujer,50,2,2,72,no,0
Urbana,Hombre,34,1,2,72,no,0
Urbana,Hombre,57,4,3,75,no,0
Urbana,Hombre,65,5,2,79,no,0
Urbana,Hombre,47,2,3,79,no,0
Urbana,Mujer,70,5,2,72,no,0
Urbana,Mujer,73,1,2,72,no,0
Urbana,Mujer,65,6,2,73,no,0
Urbana,Hombre,32,2,2,72,no,0
Urbana,Hombre,35,1,2,72,no,0
Urbana,Hombre,62,2,2,72,no,0
Urbana,Mujer,60,2,2,72,no,0
Urbana,Hombre,50,5,2,72,no,0
Urbana,Hombre,45,1,2,74,no,0
Urbana,Hombre,67,1,2,75,no,0
Urbana,Hombre,49,5,2,73,no,0
Urbana,Hombre,26,1,2,72,si,72
Urbana,Mujer,44,1,1,72,no,0
Urbana,Mujer,41,1,1,72,no,0
Urbana,Hombre,37,2,1,32,no,0
Urbana,Mujer,35,2,1,32,no,0
Urbana,Hombre,16,1,1,42,si,42
Urbana,Hombre,15,1,1,42,si,42
Urbana,Hombre,63,2,1,23,no,0
Urbana,Mujer,63,2,1,22,no,0
Urbana,Hombre,21,1,1,72,si,72
Urbana,Hombre,27,1,1,76,no,0
Urbana,Mujer,55,4,1,23,no,0
Urbana,Hombre,49,1,1,72,no,0
Urbana,Mujer,37,2,1,31,no,0
Urbana,Hombre,36,2,1,32,no,0
Urbana,Hombre,15,1,1,42,si,42
Urbana,Hombre,7,1,1,41,si,41
Urbana,Hombre,73,1,1,21,no,0
Urbana,Hombre,62,2,1,23,no,0
Urbana,Mujer,48,2,1,23,no,0
Urbana,Mujer,25,1,1,72,no,0
Urbana,Hombre,52,2,1,72,no,0
Urbana,Mujer,51,2,1,72,no,0
Urbana,Hombre,23,1,1,72,si,72
Urbana,Mujer,21,1,1,72,no,0
Urbana,Hombre,41,1,2,72,si,74
Urbana,Hombre,60,2,1,71,no,0
Urbana,Mujer,54,2,2,71,no,0
Urbana,Mujer,50,1,2,72,si,72
Urbana,Mujer,35,1,2,72,si,72
Urbana,Hombre,54,2,2,72,no,0
Urbana,Mujer,45,2,2,72,no,0
Urbana,Hombre,23,1,2,72,si,72
Urbana,Mujer,16,1,2,42,si,42
Urbana,Mujer,9,1,2,41,si,41
Urbana,Hombre,58,2,1,23,no,0
Urbana,Mujer,50,2,1,21,no,0
Urbana,Hombre,30,1,1,32,no,0
Urbana,Hombre,25,1,1,72,no,0
Urbana,Hombre,23,1,1,72,si,72
Urbana,Hombre,36,2,1,76,no,0
Urbana,Mujer,31,2,1,72,no,0
Urbana,Mujer,15,1,1,42,si,42
Urbana,Hombre,2,1,1,0,no,0
Urbana,Hombre,61,2,1,72,no,0
Urbana,Mujer,56,2,1,72,no,0
Urbana,Hombre,28,1,1,72,no,0
Urbana,Mujer,24,1,1,72,no,0
Urbana,Hombre,80,2,1,23,no,0
Urbana,Mujer,87,2,1,22,no,0
Urbana,Hombre,62,2,2,72,no,0
Urbana,Mujer,58,2,2,72,no,0
Urbana,Hombre,30,1,2,72,no,0
Urbana,Hombre,53,2,1,72,no,0
Urbana,Mujer,46,2,1,72,no,0
Urbana,Mujer,21,1,1,72,si,72
Urbana,Hombre,15,1,1,42,si,42
Urbana,Hombre,13,1,1,42,si,42
Urbana,Mujer,34,1,1,77,no,0
Urbana,Mujer,31,1,1,32,no,0
Urbana,Hombre,2,1,1,0,no,0
Urbana,Hombre,69,2,2,72,no,0
Urbana,Mujer,69,2,2,71,no,0
Urbana,Mujer,35,1,2,72,no,0
Urbana,Hombre,41,2,2,72,no,0
Urbana,Mujer,36,2,2,77,no,0
Urbana,Hombre,17,1,2,42,si,42
Urbana,Hombre,4,1,2,11,si,13
Urbana,Hombre,35,2,2,72,no,0
Urbana,Mujer,28,2,2,72,no,0
Urbana,Mujer,2,1,2,0,no,0
Urbana,Mujer,70,2,2,21,no,0
Urbana,Mujer,37,1,2,72,no,0
Urbana,Hombre,50,2,1,23,no,0
Urbana,Mujer,45,2,1,21,no,0
Urbana,Hombre,15,1,1,42,si,42
Urbana,Hombre,52,2,1,73,no,0
Urbana,Mujer,48,2,1,72,no,0
Urbana,Mujer,16,1,2,42,si,42
Urbana,Hombre,14,1,2,42,si,42
Urbana,Mujer,60,4,2,76,no,0
Urbana,Hombre,29,1,2,72,no,0
Urbana,Mujer,25,1,2,72,no,0
Urbana,Mujer,52,1,2,72,no,0
Urbana,Hombre,28,1,2,72,si,72
Urbana,Mujer,85,6,1,21,no,0
Urbana,Hombre,32,3,2,77,no,0
Urbana,Mujer,30,3,2,72,no,0
Urbana,Hombre,10,1,2,41,si,41
Urbana,Hombre,7,1,2,41,si,41
Urbana,Hombre,3,1,2,0,no,0
Urbana,Mujer,37,6,2,72,no,0
Urbana,Hombre,19,1,2,42,no,0
Urbana,Hombre,10,1,2,41,si,41
Urbana,Hombre,8,1,2,41,si,41
Urbana,Hombre,72,2,1,23,no,0
Urbana,Mujer,57,2,1,21,no,0
Urbana,Hombre,26,1,1,72,si,72
Urbana,Mujer,23,1,1,72,si,72
Urbana,Mujer,74,1,2,77,no,0
Urbana,Mujer,50,5,2,72,no,0
Urbana,Mujer,21,1,2,72,si,72
Urbana,Mujer,34,2,2,32,no,0
Urbana,Hombre,30,2,2,72,no,0
Urbana,Mujer,10,1,2,41,si,41
Urbana,Hombre,61,3,2,23,no,0
Urbana,Mujer,45,3,2,23,no,0
Urbana,Mujer,15,1,2,42,si,42
Urbana,Hombre,14,1,2,42,si,42
Urbana,Hombre,9,1,2,41,si,41
Urbana,Hombre,48,2,2,72,no,0
Urbana,Mujer,38,2,2,72,no,0
Urbana,Hombre,9,1,2,41,si,41
Urbana,Hombre,3,1,2,0,no,0
Urbana,Mujer,3,1,2,0,no,0
Urbana,Mujer,30,1,2,72,no,0
Urbana,Mujer,68,6,2,22,no,0
Urbana,Mujer,40,1,2,72,no,0
Urbana,Hombre,45,2,2,75,no,0
Urbana,Mujer,43,2,2,72,no,0
Urbana,Hombre,13,1,2,41,si,42
Urbana,Hombre,9,1,2,41,si,41
Urbana,Hombre,57,2,2,77,no,0
Urbana,Mujer,59,2,2,22,no,0
Urbana,Hombre,25,1,2,72,si,72
Urbana,Hombre,22,1,2,72,si,72
Urbana,Hombre,16,1,2,42,si,42
Urbana,Hombre,45,2,2,77,no,0
Urbana,Mujer,45,2,2,77,no,0
Urbana,Mujer,17,1,2,42,si,42
Urbana,Hombre,13,1,2,42,si,42
Urbana,Mujer,8,1,2,41,si,41
Urbana,Mujer,42,1,2,72,no,0
Urbana,Mujer,24,1,2,72,no,0
Urbana,Hombre,68,2,2,71,no,0
Urbana,Mujer,63,2,2,71,no,0
Urbana,Hombre,41,1,2,72,no,0
Urbana,Mujer,32,1,2,72,no,0
Urbana,Hombre,36,2,2,74,no,0
Urbana,Mujer,30,2,2,72,no,0
Urbana,Hombre,42,1,1,23,no,0
Urbana,Hombre,53,2,2,23,no,0
Urbana,Mujer,54,2,2,77,no,0
Urbana,Mujer,23,1,2,77,no,0
Urbana,Hombre,20,1,2,42,no,0
Urbana,Mujer,13,1,2,42,si,42
Urbana,Hombre,44,2,2,77,no,0
Urbana,Mujer,43,2,2,72,no,0
Urbana,Mujer,12,1,2,41,si,41
Urbana,Mujer,8,1,2,41,si,41
Urbana,Mujer,51,6,2,23,no,0
Urbana,Hombre,29,1,2,77,no,0
Urbana,Hombre,78,6,1,22,no,0
Urbana,Mujer,40,1,1,32,no,0
Urbana,Hombre,36,1,1,32,no,0
Urbana,Hombre,61,2,1,23,no,0
Urbana,Mujer,60,2,2,77,no,0
Urbana,Mujer,18,1,2,42,si,42
Urbana,Hombre,85,2,1,21,no,0
Urbana,Mujer,75,2,1,21,no,0
Urbana,Hombre,47,2,1,71,no,0
Urbana,Mujer,43,2,1,21,no,0
Urbana,Mujer,17,1,2,42,si,42
Urbana,Mujer,8,1,2,41,si,41
Urbana,Mujer,67,6,1,21,no,0
Urbana,Hombre,29,2,1,79,no,0
Urbana,Mujer,25,2,2,72,no,0
Urbana,Mujer,5,1,2,13,si,13
Urbana,Hombre,4,1,2,11,no,0
Urbana,Mujer,50,6,1,21,no,0
Urbana,Hombre,27,2,2,32,no,0
Urbana,Mujer,27,2,2,32,no,0
Urbana,Hombre,2,1,2,0,no,0
Urbana,Hombre,30,3,2,32,no,0
Urbana,Mujer,31,3,2,32,no,0
Urbana,Mujer,15,1,2,42,si,42
Urbana,Hombre,11,1,2,41,si,41
Urbana,Mujer,65,4,1,21,no,0
Urbana,Mujer,26,1,1,72,si,72
Urbana,Hombre,39,2,1,32,no,0
Urbana,Mujer,27,2,1,77,no,0
Urbana,Hombre,48,2,2,23,no,0
Urbana,Mujer,47,2,2,23,no,0
Urbana,Hombre,26,1,2,32,no,0
Urbana,Hombre,23,1,2,42,no,0
Urbana,Hombre,29,3,2,32,no,0
Urbana,Mujer,24,3,2,42,no,0
Urbana,Mujer,5,1,2,13,si,13
Urbana,Hombre,21,3,2,42,no,0
Urbana,Mujer,20,3,1,42,no,0
Urbana,Mujer,3,1,2,0,no,0
Urbana,Hombre,48,2,1,22,no,0
Urbana,Mujer,50,2,1,11,no,0
Urbana,Mujer,44,4,2,23,no,0
Urbana,Hombre,21,1,2,72,si,72
Urbana,Hombre,19,1,2,42,si,72
Urbana,Mujer,16,1,2,42,si,42
Urbana,Mujer,47,2,2,22,no,0
Urbana,Hombre,21,1,2,72,si,72
Urbana,Hombre,16,1,2,42,si,42
Urbana,Mujer,8,1,2,41,si,41
Urbana,Mujer,72,6,2,21,no,0
Urbana,Hombre,30,2,2,32,no,0
Urbana,Mujer,27,2,2,32,no,0
Urbana,Hombre,28,3,1,32,no,0
Urbana,Mujer,27,3,1,32,no,0
Urbana,Mujer,51,4,2,21,no,0
Urbana,Mujer,16,1,2,42,si,42
Urbana,Mujer,8,1,2,41,si,41
Urbana,Hombre,58,2,1,22,no,0
Urbana,Mujer,54,2,2,22,no,0
Urbana,Hombre,56,2,2,23,no,0
Urbana,Mujer,54,2,1,22,no,0
Urbana,Hombre,17,1,2,42,si,42
Urbana,Mujer,38,4,1,32,no,0
Urbana,Hombre,14,1,1,42,si,42
Urbana,Mujer,7,1,1,13,si,41
Urbana,Mujer,48,4,2,23,no,0
Urbana,Hombre,23,1,2,72,si,72
Urbana,Mujer,20,1,2,72,si,72
Urbana,Mujer,18,1,2,42,si,42
Urbana,Hombre,42,1,2,23,no,0
Urbana,Hombre,39,3,1,32,no,0
Urbana,Mujer,30,3,1,32,no,0
Urbana,Mujer,10,1,2,41,si,41
Urbana,Mujer,9,1,2,41,si,41
Urbana,Mujer,42,4,2,77,no,0
Urbana,Hombre,28,2,2,81,no,0
Urbana,Mujer,26,2,2,32,no,0
Urbana,Hombre,5,1,2,13,si,13
Urbana,Hombre,28,3,2,31,no,0
Urbana,Mujer,35,3,2,31,no,0
Urbana,Hombre,12,1,2,41,si,42
Urbana,Mujer,10,1,2,41,si,41
Urbana,Hombre,7,1,2,41,si,41
Urbana,Mujer,5,1,2,13,si,13
Urbana,Hombre,1,1,2,0,no,0
Urbana,Hombre,86,6,1,21,no,0
Urbana,Hombre,48,2,1,32,no,0
Urbana,Mujer,47,2,1,72,no,0
Urbana,Hombre,23,1,1,77,no,0
Urbana,Hombre,21,1,2,77,no,0
Urbana,Mujer,19,1,1,77,si,77
Urbana,Hombre,40,2,1,22,no,0
Urbana,Mujer,38,2,1,32,no,0
Urbana,Hombre,3,1,1,0,no,0
Urbana,Hombre,46,2,1,21,no,0
Urbana,Mujer,46,2,1,21,no,0
Urbana,Mujer,15,1,1,41,si,42
Urbana,Hombre,10,1,1,41,si,41
Urbana,Hombre,30,2,1,41,no,0
Urbana,Mujer,30,2,1,32,no,0
Urbana,Mujer,12,1,1,41,si,41
Urbana,Mujer,9,1,1,41,si,41
Urbana,Hombre,5,1,1,13,si,13
Urbana,Hombre,3,1,1,0,no,0
Urbana,Hombre,35,2,2,32,no,0
Urbana,Mujer,32,2,2,32,no,0
Urbana,Hombre,15,1,2,42,si,42
Urbana,Hombre,8,1,2,41,si,41
Urbana,Mujer,2,1,2,0,no,0
Urbana,Mujer,31,2,2,32,no,0
Urbana,Hombre,11,1,2,41,si,41
Urbana,Hombre,7,1,2,41,si,41
Urbana,Hombre,0,1,2,0,no,0
Urbana,Mujer,59,6,2,22,no,0
Urbana,Mujer,37,1,2,77,no,0
Urbana,Mujer,18,1,2,42,si,42
Urbana,Mujer,16,1,2,42,si,42
Urbana,Hombre,48,2,1,21,no,0
Urbana,Mujer,44,2,1,21,no,0
Urbana,Mujer,5,1,1,13,si,13
Urbana,Hombre,50,2,2,23,no,0
Urbana,Mujer,49,2,1,22,no,0
Urbana,Hombre,62,2,2,22,no,0
Urbana,Mujer,61,2,1,21,no,0
Urbana,Hombre,42,2,1,22,no,0
Urbana,Mujer,41,2,1,22,no,0
Urbana,Mujer,19,1,2,42,no,0
Urbana,Mujer,17,1,2,42,si,42
Urbana,Hombre,15,1,2,42,si,42
Urbana,Hombre,13,1,2,41,si,41
Urbana,Mujer,11,1,2,41,si,41
Urbana,Hombre,9,1,2,41,si,41
Urbana,Mujer,4,1,2,11,si,13
Urbana,Hombre,26,3,1,77,no,0
Urbana,Mujer,26,3,2,72,no,0
Urbana,Hombre,2,1,2,0,no,0
Urbana,Hombre,63,3,1,21,no,0
Urbana,Mujer,44,3,1,23,no,0
Urbana,Hombre,16,1,1,42,si,42
Urbana,Hombre,12,1,1,41,si,41
Urbana,Hombre,47,3,1,21,no,0
Urbana,Mujer,54,3,1,21,no,0
Urbana,Mujer,35,3,2,77,no,0
Urbana,Hombre,37,3,2,72,no,0
Urbana,Mujer,16,1,2,42,si,42
Urbana,Mujer,13,1,2,41,si,42
Urbana,Hombre,11,1,2,41,si,41
Urbana,Hombre,7,1,2,41,si,41
Urbana,Mujer,19,1,2,42,si,72
Urbana,Hombre,2,1,2,0,no,0
Urbana,Mujer,44,4,1,31,no,0
Urbana,Mujer,8,1,1,41,si,41
Urbana,Hombre,3,1,1,0,no,0
Urbana,Mujer,18,1,1,42,no,0
Urbana,Hombre,0,1,1,0,no,0
Urbana,Hombre,73,6,1,11,no,0
Urbana,Hombre,19,1,1,42,no,0
Urbana,Mujer,54,4,1,21,no,0
Urbana,Hombre,19,1,1,42,no,0
Urbana,Hombre,26,3,2,77,no,0
Urbana,Mujer,26,3,2,77,no,0
Urbana,Hombre,5,1,2,13,si,13
Urbana,Hombre,40,2,1,23,no,0
Urbana,Mujer,41,2,1,11,no,0
Urbana,Hombre,17,1,2,42,si,42
Urbana,Hombre,10,1,2,41,si,41
Urbana,Mujer,72,6,1,21,no,0
Urbana,Hombre,45,2,1,22,no,0
Urbana,Mujer,42,2,1,23,no,0
Urbana,Hombre,23,1,1,42,no,0
Urbana,Hombre,21,1,1,72,si,72
Urbana,Hombre,17,1,1,42,si,42
Urbana,Hombre,15,1,1,42,si,42
Urbana,Hombre,13,1,1,42,si,42
Urbana,Mujer,11,1,1,41,si,41
Urbana,Mujer,9,1,1,41,si,41
Urbana,Hombre,7,1,1,41,si,41
Urbana,Mujer,3,1,1,0,no,0
Urbana,Hombre,36,2,2,31,no,0
Urbana,Mujer,34,2,1,32,no,0
Urbana,Mujer,10,1,2,41,si,41
Urbana,Hombre,8,1,2,41,si,41
Urbana,Hombre,8,1,2,41,si,41
Urbana,Hombre,47,2,1,21,no,0
Urbana,Mujer,52,2,1,22,no,0
Urbana,Mujer,25,1,1,72,si,72
Urbana,Hombre,22,1,1,72,si,72
Urbana,Mujer,15,1,1,42,si,42
Urbana,Hombre,10,1,1,41,si,41
Urbana,Mujer,27,2,1,32,no,0
Urbana,Hombre,29,2,1,32,no,0
Urbana,Hombre,6,1,1,13,si,41
Urbana,Hombre,5,1,1,11,si,13
Urbana,Mujer,60,2,1,21,no,0
Urbana,Hombre,65,2,1,79,no,0
Urbana,Hombre,34,1,1,81,no,0
Urbana,Mujer,29,3,1,32,no,0
Urbana,Hombre,27,3,1,32,no,0
Urbana,Mujer,9,1,1,41,si,41
Urbana,Hombre,5,1,1,11,si,13
Urbana,Mujer,3,1,1,0,no,0
Urbana,Hombre,1,1,1,0,no,0
Urbana,Hombre,73,6,1,21,no,0
Urbana,Mujer,27,1,1,77,no,0
Urbana,Mujer,23,1,1,77,no,0
Urbana,Mujer,27,6,2,31,no,0
Urbana,Hombre,8,1,2,41,si,41
Urbana,Hombre,2,1,2,0,no,0
Urbana,Mujer,1,1,2,0,no,0
Urbana,Hombre,38,2,2,31,no,0
Urbana,Mujer,38,2,2,32,no,0
Urbana,Hombre,14,1,2,42,si,42
Urbana,Hombre,12,1,2,41,si,42
Urbana,Hombre,43,2,1,32,no,0
Urbana,Mujer,38,2,1,32,no,0
Urbana,Hombre,14,1,2,42,si,42
Urbana,Hombre,13,1,2,41,si,42
Urbana,Mujer,2,1,2,0,no,0
Urbana,Hombre,46,2,1,23,no,0
Urbana,Mujer,43,2,1,21,no,0
Urbana,Hombre,61,2,2,21,no,0
Urbana,Mujer,63,2,2,21,no,0
Urbana,Hombre,51,2,2,32,no,0
Urbana,Mujer,48,2,2,32,no,0
Urbana,Hombre,18,1,2,42,si,72
Urbana,Mujer,14,1,2,42,si,42
Urbana,Hombre,43,2,2,32,no,0
Urbana,Mujer,48,2,2,23,no,0
Urbana,Hombre,29,2,2,32,no,0
Urbana,Mujer,25,2,2,32,no,0
Urbana,Hombre,8,1,2,41,si,41
Urbana,Hombre,6,1,2,13,si,41
Urbana,Mujer,4,1,2,11,no,0
Urbana,Hombre,23,1,2,72,no,0
Urbana,Mujer,22,4,2,42,no,0
Urbana,Hombre,35,3,2,32,no,0
Urbana,Mujer,30,3,2,32,no,0
Urbana,Mujer,36,1,1,32,no,0
Urbana,Hombre,28,2,2,32,no,0
Urbana,Mujer,27,2,2,72,si,72
Urbana,Hombre,46,3,1,23,no,0
Urbana,Mujer,47,3,1,72,no,0
Urbana,Mujer,16,1,2,42,si,42
Urbana,Hombre,13,1,2,42,si,42
Urbana,Hombre,10,1,2,41,si,41
Urbana,Hombre,24,3,2,42,no,0
Urbana,Mujer,24,3,2,42,no,0
Urbana,Mujer,3,1,2,0,no,0
Urbana,Mujer,27,1,2,72,no,0
Urbana,Hombre,20,1,2,42,no,0
Urbana,Mujer,13,1,2,42,si,42
Urbana,Hombre,64,2,2,22,no,0
Urbana,Mujer,52,2,2,22,no,0
Urbana,Mujer,20,1,2,42,si,71
Urbana,Mujer,17,1,2,42,si,42
Urbana,Hombre,48,3,2,23,no,0
Urbana,Mujer,49,3,2,21,no,0
Urbana,Mujer,46,2,2,21,no,0
Urbana,Hombre,16,1,2,65,si,65
Urbana,Hombre,15,1,2,42,no,0
Urbana,Hombre,47,3,2,31,no,0
Urbana,Mujer,48,3,2,31,no,0
Urbana,Hombre,25,1,2,42,no,0
Urbana,Hombre,21,1,2,42,no,0
Urbana,Mujer,13,1,2,42,si,42
Urbana,Hombre,9,1,2,41,si,41
Urbana,Hombre,7,1,2,13,si,41
Urbana,Hombre,4,1,2,11,no,0
Urbana,Mujer,47,4,2,21,no,0
Urbana,Hombre,21,1,2,42,no,0
Urbana,Mujer,16,1,2,42,si,42
Urbana,Mujer,15,1,2,42,si,42
Urbana,Hombre,10,1,2,41,si,41
Urbana,Hombre,58,2,2,72,no,0
Urbana,Mujer,53,2,2,71,no,0
Urbana,Hombre,29,1,2,32,no,0
Urbana,Mujer,10,1,2,41,si,41
Urbana,Hombre,80,2,1,22,no,0
Urbana,Mujer,80,2,1,21,no,0
Urbana,Hombre,11,1,2,41,si,41
Urbana,Hombre,3,1,2,0,no,0
Urbana,Mujer,37,4,1,32,no,0
Urbana,Hombre,13,1,2,41,si,42
Urbana,Hombre,11,1,2,41,si,41
Urbana,Hombre,7,1,2,41,si,41
Urbana,Hombre,14,1,1,42,si,42
Urbana,Hombre,34,3,1,31,no,0
Urbana,Mujer,24,3,1,42,no,0
Urbana,Mujer,11,1,2,41,si,41
Urbana,Hombre,9,1,2,41,si,41
Urbana,Mujer,7,1,2,41,si,41
Urbana,Mujer,5,1,2,11,si,13
Urbana,Hombre,0,1,2,0,no,0
Urbana,Hombre,55,2,2,72,no,0
Urbana,Mujer,42,2,2,32,no,0
Urbana,Mujer,21,1,2,72,si,72
Urbana,Hombre,14,1,2,42,si,42
Urbana,Hombre,1,1,2,0,no,0
Urbana,Mujer,54,6,2,21,no,0
Urbana,Hombre,14,1,2,41,si,42
Urbana,Hombre,52,2,2,22,no,0
Urbana,Mujer,40,2,2,31,no,0
Urbana,Mujer,28,1,2,72,si,72
Urbana,Mujer,17,1,2,42,si,42
Urbana,Mujer,10,1,2,41,si,41
Urbana,Hombre,47,3,2,32,no,0
